"Vel:0","Vel:1","Vel:2","Press","T",":0",":1",":2"
-0.00030294,5.1313e-06,0,-0.046456,273.43,0.0085,0.0003,0
-0.00030391,2.0483e-06,0,-0.046351,273.42,0.0086,0.0003,0
-0.00030265,-2.1599e-06,0,-0.046242,273.41,0.0087,0.0003,0
-0.00029851,-7.6048e-06,0,-0.046127,273.4,0.0088,0.0003,0
-0.0002908,-1.4332e-05,0,-0.046009,273.38,0.0089,0.0003,0
-0.00027886,-2.2285e-05,0,-0.04589,273.37,0.009,0.0003,0
-0.00026212,-3.1264e-05,0,-0.045771,273.35,0.0091,0.0003,0
-0.00024018,-4.0873e-05,0,-0.045656,273.34,0.0092,0.0003,0
-0.00021296,-5.047e-05,0,-0.045549,273.32,0.0093,0.0003,0
-0.00018084,-5.9107e-05,0,-0.045454,273.3,0.0094,0.0003,0
-0.00014478,-6.5487e-05,0,-0.045378,273.28,0.0095,0.0003,0
-0.00010653,-6.7937e-05,0,-0.045325,273.25,0.0096,0.0003,0
-6.8716e-05,-6.4476e-05,0,-0.045303,273.23,0.0097,0.0003,0
-3.5004e-05,-5.2913e-05,0,-0.045312,273.2,0.0098,0.0003,0
-1.0059e-05,-3.155e-05,0,-0.045359,273.18,0.0099,0.0003,0
0,0,0,-0.045449,273.15,0.01,0.0003,0
0,0,0,-0.051452,275.15,0,0.0004,0
-2.5539e-05,0.00016808,0,-0.051694,274.88,0.0001,0.0004,0
-8.5536e-05,0.00022426,0,-0.051812,274.62,0.0002,0.0004,0
-0.00015918,0.00021593,0,-0.051815,274.39,0.0003,0.0004,0
-0.00023194,0.00017635,0,-0.051743,274.21,0.0004,0.0004,0
-0.0002953,0.00012742,0,-0.051622,274.07,0.0005,0.0004,0
-0.00034546,8.1382e-05,0,-0.051474,273.98,0.0006,0.0004,0
-0.00038194,4.367e-05,0,-0.051312,273.92,0.0007,0.0004,0
-0.00040609,1.5506e-05,0,-0.051148,273.88,0.0008,0.0004,0
-0.00042009,-4.036e-06,0,-0.050987,273.86,0.0009,0.0004,0
-0.00042625,-1.6677e-05,0,-0.050834,273.84,0.001,0.0004,0
-0.00042668,-2.4196e-05,0,-0.05069,273.84,0.0011,0.0004,0
-0.00042312,-2.8115e-05,0,-0.050556,273.83,0.0012,0.0004,0
-0.00041693,-2.9613e-05,0,-0.050433,273.82,0.0013,0.0004,0
-0.00040914,-2.9549e-05,0,-0.050318,273.82,0.0014,0.0004,0
-0.0004005,-2.8529e-05,0,-0.050212,273.81,0.0015,0.0004,0
-0.00039152,-2.6961e-05,0,-0.050114,273.81,0.0016,0.0004,0
-0.00038256,-2.5118e-05,0,-0.050022,273.81,0.0017,0.0004,0
-0.00037385,-2.3176e-05,0,-0.049935,273.8,0.0018,0.0004,0
-0.00036554,-2.1245e-05,0,-0.049854,273.8,0.0019,0.0004,0
-0.0003577,-1.9392e-05,0,-0.049776,273.79,0.002,0.0004,0
-0.00035039,-1.7651e-05,0,-0.049703,273.79,0.0021,0.0004,0
-0.0003436,-1.6041e-05,0,-0.049632,273.78,0.0022,0.0004,0
-0.00033734,-1.4566e-05,0,-0.049564,273.78,0.0023,0.0004,0
-0.00033158,-1.3221e-05,0,-0.049498,273.78,0.0024,0.0004,0
-0.0003263,-1.1997e-05,0,-0.049434,273.77,0.0025,0.0004,0
-0.00032147,-1.0885e-05,0,-0.049372,273.77,0.0026,0.0004,0
-0.00031706,-9.8694e-06,0,-0.049311,273.76,0.0027,0.0004,0
-0.00031306,-8.9391e-06,0,-0.049251,273.76,0.0028,0.0004,0
-0.00030943,-8.0813e-06,0,-0.049193,273.76,0.0029,0.0004,0
-0.00030616,-7.2851e-06,0,-0.049136,273.75,0.003,0.0004,0
-0.00030322,-6.5413e-06,0,-0.04908,273.75,0.0031,0.0004,0
-0.0003006,-5.8426e-06,0,-0.049025,273.74,0.0032,0.0004,0
-0.00029829,-5.1839e-06,0,-0.048971,273.74,0.0033,0.0004,0
-0.00029626,-4.5622e-06,0,-0.048918,273.73,0.0034,0.0004,0
-0.0002945,-3.9769e-06,0,-0.048865,273.73,0.0035,0.0004,0
-0.00029299,-3.4291e-06,0,-0.048813,273.73,0.0036,0.0004,0
-0.00029172,-2.9212e-06,0,-0.048762,273.72,0.0037,0.0004,0
-0.00029067,-2.4569e-06,0,-0.048711,273.72,0.0038,0.0004,0
-0.00028982,-2.0401e-06,0,-0.048661,273.72,0.0039,0.0004,0
-0.00028914,-1.6742e-06,0,-0.048611,273.71,0.004,0.0004,0
-0.00028861,-1.3619e-06,0,-0.048562,273.71,0.0041,0.0004,0
-0.0002882,-1.1043e-06,0,-0.048513,273.7,0.0042,0.0004,0
-0.00028789,-9.0027e-07,0,-0.048465,273.7,0.0043,0.0004,0
-0.00028766,-7.4662e-07,0,-0.048417,273.7,0.0044,0.0004,0
-0.00028747,-6.3758e-07,0,-0.048369,273.69,0.0045,0.0004,0
-0.00028731,-5.6508e-07,0,-0.048322,273.69,0.0046,0.0004,0
-0.00028716,-5.1906e-07,0,-0.048274,273.68,0.0047,0.0004,0
-0.00028701,-4.8794e-07,0,-0.048227,273.68,0.0048,0.0004,0
-0.00028686,-4.5929e-07,0,-0.048181,273.68,0.0049,0.0004,0
-0.00028669,-4.2058e-07,0,-0.048134,273.67,0.005,0.0004,0
-0.00028652,-3.5993e-07,0,-0.048088,273.67,0.0051,0.0004,0
-0.00028636,-2.6692e-07,0,-0.048042,273.67,0.0052,0.0004,0
-0.00028622,-1.3319e-07,0,-0.047996,273.66,0.0053,0.0004,0
-0.00028611,4.6999e-08,0,-0.047951,273.66,0.0054,0.0004,0
-0.00028606,2.7646e-07,0,-0.047905,273.65,0.0055,0.0004,0
-0.0002861,5.5493e-07,0,-0.047859,273.65,0.0056,0.0004,0
-0.00028623,8.7925e-07,0,-0.047813,273.64,0.0057,0.0004,0
-0.00028649,1.2437e-06,0,-0.047767,273.64,0.0058,0.0004,0
-0.00028689,1.6404e-06,0,-0.047721,273.63,0.0059,0.0004,0
-0.00028745,2.0604e-06,0,-0.047675,273.63,0.006,0.0004,0
-0.00028818,2.4942e-06,0,-0.047628,273.62,0.0061,0.0004,0
-0.00028908,2.9331e-06,0,-0.04758,273.62,0.0062,0.0004,0
-0.00029017,3.3696e-06,0,-0.047533,273.61,0.0063,0.0004,0
-0.00029144,3.7989e-06,0,-0.047484,273.61,0.0064,0.0004,0
-0.00029289,4.2194e-06,0,-0.047435,273.6,0.0065,0.0004,0
-0.00029452,4.6334e-06,0,-0.047385,273.59,0.0066,0.0004,0
-0.00029634,5.047e-06,0,-0.047335,273.59,0.0067,0.0004,0
-0.00029834,5.4706e-06,0,-0.047284,273.58,0.0068,0.0004,0
-0.00030052,5.918e-06,0,-0.047232,273.58,0.0069,0.0004,0
-0.00030291,6.4055e-06,0,-0.047179,273.57,0.007,0.0004,0
-0.0003055,6.9503e-06,0,-0.047125,273.56,0.0071,0.0004,0
-0.00030833,7.5687e-06,0,-0.04707,273.55,0.0072,0.0004,0
-0.00031142,8.2729e-06,0,-0.047015,273.55,0.0073,0.0004,0
-0.0003148,9.0682e-06,0,-0.046958,273.54,0.0074,0.0004,0
-0.00031848,9.9491e-06,0,-0.0469,273.53,0.0075,0.0004,0
-0.00032249,1.0895e-05,0,-0.046841,273.53,0.0076,0.0004,0
-0.00032683,1.1867e-05,0,-0.04678,273.52,0.0077,0.0004,0
-0.00033148,1.2802e-05,0,-0.046717,273.51,0.0078,0.0004,0
-0.00033639,1.3608e-05,0,-0.046652,273.5,0.0079,0.0004,0
-0.00034146,1.4164e-05,0,-0.046585,273.49,0.008,0.0004,0
-0.00034653,1.4314e-05,0,-0.046514,273.48,0.0081,0.0004,0
-0.00035138,1.387e-05,0,-0.046441,273.48,0.0082,0.0004,0
-0.00035571,1.261e-05,0,-0.046363,273.47,0.0083,0.0004,0
-0.00035912,1.029e-05,0,-0.046281,273.46,0.0084,0.0004,0
-0.00036111,6.6505e-06,0,-0.046195,273.45,0.0085,0.0004,0
-0.00036111,1.4384e-06,0,-0.046104,273.44,0.0086,0.0004,0
-0.00035844,-5.5706e-06,0,-0.046008,273.42,0.0087,0.0004,0
-0.00035236,-1.4535e-05,0,-0.045909,273.41,0.0088,0.0004,0
-0.00034212,-2.5504e-05,0,-0.045806,273.4,0.0089,0.0004,0
-0.000327,-3.8358e-05,0,-0.045701,273.39,0.009,0.0004,0
-0.0003064,-5.2747e-05,0,-0.045597,273.37,0.0091,0.0004,0
-0.00027993,-6.8012e-05,0,-0.045497,273.35,0.0092,0.0004,0
-0.00024757,-8.3109e-05,0,-0.045404,273.33,0.0093,0.0004,0
-0.00020978,-9.6534e-05,0,-0.045322,273.31,0.0094,0.0004,0
-0.0001677,-0.00010627,0,-0.045257,273.29,0.0095,0.0004,0
-0.00012329,-0.00010975,0,-0.045215,273.27,0.0096,0.0004,0
-7.9533e-05,-0.00010398,0,-0.045201,273.24,0.0097,0.0004,0
-4.0514e-05,-8.5671e-05,0,-0.045218,273.21,0.0098,0.0004,0
-1.1614e-05,-5.1817e-05,0,-0.045276,273.18,0.0099,0.0004,0
0,0,0,-0.04538,273.15,0.01,0.0004,0
0,0,0,-0.050395,275.15,0,0.0005,0
-2.215e-05,0.00021209,0,-0.050616,274.88,0.0001,0.0005,0
-7.645e-05,0.00029162,0,-0.05075,274.62,0.0002,0.0005,0
-0.00014637,0.00029029,0,-0.050787,274.39,0.0003,0.0005,0
-0.00021897,0.00024662,0,-0.050759,274.2,0.0004,0.0005,0
-0.00028575,0.00018731,0,-0.050685,274.07,0.0005,0.0005,0
-0.00034198,0.00012838,0,-0.050584,273.97,0.0006,0.0005,0
-0.000386,7.7838e-05,0,-0.050467,273.91,0.0007,0.0005,0
-0.00041814,3.8293e-05,0,-0.050343,273.88,0.0008,0.0005,0
-0.00043979,9.3978e-06,0,-0.050218,273.86,0.0009,0.0005,0
-0.00045281,-1.0505e-05,0,-0.050094,273.85,0.001,0.0005,0
-0.00045906,-2.3402e-05,0,-0.049975,273.84,0.0011,0.0005,0
-0.00046024,-3.1125e-05,0,-0.049861,273.83,0.0012,0.0005,0
-0.00045778,-3.5183e-05,0,-0.049753,273.83,0.0013,0.0005,0
-0.00045281,-3.6733e-05,0,-0.049652,273.82,0.0014,0.0005,0
-0.00044622,-3.6626e-05,0,-0.049556,273.82,0.0015,0.0005,0
-0.00043866,-3.547e-05,0,-0.049466,273.82,0.0016,0.0005,0
-0.00043063,-3.369e-05,0,-0.049382,273.81,0.0017,0.0005,0
-0.00042246,-3.1576e-05,0,-0.049302,273.81,0.0018,0.0005,0
-0.00041439,-2.9321e-05,0,-0.049226,273.8,0.0019,0.0005,0
-0.00040658,-2.7051e-05,0,-0.049153,273.8,0.002,0.0005,0
-0.00039913,-2.4844e-05,0,-0.049084,273.79,0.0021,0.0005,0
-0.0003921,-2.2745e-05,0,-0.049018,273.79,0.0022,0.0005,0
-0.00038552,-2.0779e-05,0,-0.048954,273.79,0.0023,0.0005,0
-0.0003794,-1.8953e-05,0,-0.048892,273.78,0.0024,0.0005,0
-0.00037374,-1.7265e-05,0,-0.048832,273.78,0.0025,0.0005,0
-0.00036853,-1.5707e-05,0,-0.048773,273.77,0.0026,0.0005,0
-0.00036376,-1.4268e-05,0,-0.048716,273.77,0.0027,0.0005,0
-0.00035941,-1.2936e-05,0,-0.048661,273.76,0.0028,0.0005,0
-0.00035547,-1.1695e-05,0,-0.048606,273.76,0.0029,0.0005,0
-0.00035192,-1.0535e-05,0,-0.048553,273.76,0.003,0.0005,0
-0.00034873,-9.444e-06,0,-0.0485,273.75,0.0031,0.0005,0
-0.00034591,-8.4143e-06,0,-0.048449,273.75,0.0032,0.0005,0
-0.00034343,-7.4401e-06,0,-0.048399,273.74,0.0033,0.0005,0
-0.00034127,-6.5185e-06,0,-0.048349,273.74,0.0034,0.0005,0
-0.00033943,-5.6497e-06,0,-0.0483,273.74,0.0035,0.0005,0
-0.00033787,-4.836e-06,0,-0.048252,273.73,0.0036,0.0005,0
-0.0003366,-4.082e-06,0,-0.048204,273.73,0.0037,0.0005,0
-0.00033557,-3.3935e-06,0,-0.048157,273.72,0.0038,0.0005,0
-0.00033477,-2.7765e-06,0,-0.048111,273.72,0.0039,0.0005,0
-0.00033418,-2.2368e-06,0,-0.048065,273.72,0.004,0.0005,0
-0.00033375,-1.7785e-06,0,-0.04802,273.71,0.0041,0.0005,0
-0.00033346,-1.4036e-06,0,-0.047974,273.71,0.0042,0.0005,0
-0.00033328,-1.111e-06,0,-0.04793,273.7,0.0043,0.0005,0
-0.00033317,-8.9624e-07,0,-0.047885,273.7,0.0044,0.0005,0
-0.00033311,-7.5121e-07,0,-0.047841,273.7,0.0045,0.0005,0
-0.00033307,-6.6436e-07,0,-0.047798,273.69,0.0046,0.0005,0
-0.00033303,-6.2108e-07,0,-0.047754,273.69,0.0047,0.0005,0
-0.00033297,-6.0441e-07,0,-0.047711,273.69,0.0048,0.0005,0
-0.00033288,-5.9597e-07,0,-0.047668,273.68,0.0049,0.0005,0
-0.00033276,-5.7704e-07,0,-0.047626,273.68,0.005,0.0005,0
-0.0003326,-5.2969e-07,0,-0.047584,273.67,0.0051,0.0005,0
-0.00033243,-4.3787e-07,0,-0.047542,273.67,0.0052,0.0005,0
-0.00033224,-2.8839e-07,0,-0.0475,273.67,0.0053,0.0005,0
-0.00033207,-7.1781e-08,0,-0.047458,273.66,0.0054,0.0005,0
-0.00033193,2.1727e-07,0,-0.047416,273.66,0.0055,0.0005,0
-0.00033185,5.7962e-07,0,-0.047375,273.65,0.0056,0.0005,0
-0.00033186,1.0118e-06,0,-0.047334,273.65,0.0057,0.0005,0
-0.00033198,1.5065e-06,0,-0.047292,273.65,0.0058,0.0005,0
-0.00033224,2.0534e-06,0,-0.047251,273.64,0.0059,0.0005,0
-0.00033266,2.6398e-06,0,-0.047209,273.64,0.006,0.0005,0
-0.00033325,3.2523e-06,0,-0.047167,273.63,0.0061,0.0005,0
-0.00033403,3.8781e-06,0,-0.047125,273.63,0.0062,0.0005,0
-0.000335,4.5062e-06,0,-0.047083,273.62,0.0063,0.0005,0
-0.00033618,5.1287e-06,0,-0.04704,273.62,0.0064,0.0005,0
-0.00033755,5.7422e-06,0,-0.046996,273.61,0.0065,0.0005,0
-0.00033913,6.3483e-06,0,-0.046952,273.6,0.0066,0.0005,0
-0.00034091,6.9543e-06,0,-0.046908,273.6,0.0067,0.0005,0
-0.00034289,7.5732e-06,0,-0.046863,273.59,0.0068,0.0005,0
-0.00034508,8.2225e-06,0,-0.046817,273.59,0.0069,0.0005,0
-0.00034748,8.9234e-06,0,-0.04677,273.58,0.007,0.0005,0
-0.00035011,9.6982e-06,0,-0.046723,273.57,0.0071,0.0005,0
-0.00035298,1.0568e-05,0,-0.046675,273.57,0.0072,0.0005,0
-0.00035612,1.1547e-05,0,-0.046627,273.56,0.0073,0.0005,0
-0.00035954,1.2641e-05,0,-0.046577,273.55,0.0074,0.0005,0
-0.00036327,1.3839e-05,0,-0.046527,273.54,0.0075,0.0005,0
-0.00036731,1.511e-05,0,-0.046475,273.54,0.0076,0.0005,0
-0.00037166,1.6395e-05,0,-0.046423,273.53,0.0077,0.0005,0
-0.00037629,1.7602e-05,0,-0.046368,273.52,0.0078,0.0005,0
-0.00038113,1.8599e-05,0,-0.046312,273.52,0.0079,0.0005,0
-0.00038607,1.9211e-05,0,-0.046254,273.51,0.008,0.0005,0
-0.00039092,1.9218e-05,0,-0.046194,273.5,0.0081,0.0005,0
-0.00039544,1.8351e-05,0,-0.04613,273.49,0.0082,0.0005,0
-0.0003993,1.6302e-05,0,-0.046063,273.48,0.0083,0.0005,0
-0.00040206,1.2729e-05,0,-0.045993,273.48,0.0084,0.0005,0
-0.00040319,7.2741e-06,0,-0.045918,273.47,0.0085,0.0005,0
-0.00040207,-4.0849e-07,0,-0.04584,273.46,0.0086,0.0005,0
-0.00039798,-1.0618e-05,0,-0.045757,273.45,0.0087,0.0005,0
-0.00039015,-2.3556e-05,0,-0.04567,273.44,0.0088,0.0005,0
-0.0003778,-3.9264e-05,0,-0.04558,273.42,0.0089,0.0005,0
-0.00036017,-5.7546e-05,0,-0.045488,273.41,0.009,0.0005,0
-0.00033667,-7.7876e-05,0,-0.045397,273.4,0.0091,0.0005,0
-0.0003069,-9.9301e-05,0,-0.045309,273.38,0.0092,0.0005,0
-0.00027089,-0.00012034,0,-0.045227,273.36,0.0093,0.0005,0
-0.00022916,-0.00013888,0,-0.045155,273.34,0.0094,0.0005,0
-0.00018295,-0.00015215,0,-0.0451,273.31,0.0095,0.0005,0
-0.00013436,-0.00015663,0,-0.045064,273.28,0.0096,0.0005,0
-8.658e-05,-0.00014821,0,-0.045056,273.25,0.0097,0.0005,0
-4.4023e-05,-0.00012235,0,-0.045079,273.22,0.0098,0.0005,0
-1.2575e-05,-7.4448e-05,0,-0.045143,273.19,0.0099,0.0005,0
0,0,0,-0.045256,273.15,0.01,0.0005,0
0,0,0,-0.049427,275.15,0,0.0006,0
-1.8901e-05,0.0002505,0,-0.049628,274.88,0.0001,0.0006,0
-6.6862e-05,0.00035302,0,-0.049768,274.63,0.0002,0.0006,0
-0.00013111,0.0003612,0,-0.049826,274.4,0.0003,0.0006,0
-0.00020066,0.00031688,0,-0.049823,274.21,0.0004,0.0006,0
-0.00026753,0.00025032,0,-0.049778,274.07,0.0005,0.0006,0
-0.00032662,0.0001808,0,-0.049709,273.97,0.0006,0.0006,0
-0.00037547,0.0001187,0,-0.049625,273.92,0.0007,0.0006,0
-0.00041353,6.8156e-05,0,-0.049533,273.88,0.0008,0.0006,0
-0.00044147,2.965e-05,0,-0.049436,273.86,0.0009,0.0006,0
-0.00046059,1.8298e-06,0,-0.049338,273.85,0.001,0.0006,0
-0.00047241,-1.7295e-05,0,-0.049241,273.84,0.0011,0.0006,0
-0.00047847,-2.973e-05,0,-0.049146,273.84,0.0012,0.0006,0
-0.00048012,-3.7217e-05,0,-0.049055,273.83,0.0013,0.0006,0
-0.00047852,-4.1161e-05,0,-0.048967,273.83,0.0014,0.0006,0
-0.00047462,-4.2641e-05,0,-0.048883,273.83,0.0015,0.0006,0
-0.00046916,-4.2458e-05,0,-0.048803,273.82,0.0016,0.0006,0
-0.00046272,-4.1197e-05,0,-0.048727,273.82,0.0017,0.0006,0
-0.00045573,-3.9272e-05,0,-0.048654,273.82,0.0018,0.0006,0
-0.0004485,-3.6974e-05,0,-0.048584,273.81,0.0019,0.0006,0
-0.00044126,-3.4501e-05,0,-0.048518,273.81,0.002,0.0006,0
-0.00043417,-3.1986e-05,0,-0.048454,273.8,0.0021,0.0006,0
-0.00042735,-2.9514e-05,0,-0.048392,273.8,0.0022,0.0006,0
-0.00042086,-2.7136e-05,0,-0.048333,273.79,0.0023,0.0006,0
-0.00041475,-2.4878e-05,0,-0.048276,273.79,0.0024,0.0006,0
-0.00040905,-2.2753e-05,0,-0.04822,273.78,0.0025,0.0006,0
-0.00040376,-2.0761e-05,0,-0.048165,273.78,0.0026,0.0006,0
-0.00039889,-1.8896e-05,0,-0.048113,273.78,0.0027,0.0006,0
-0.00039444,-1.7147e-05,0,-0.048061,273.77,0.0028,0.0006,0
-0.0003904,-1.5503e-05,0,-0.04801,273.77,0.0029,0.0006,0
-0.00038677,-1.3952e-05,0,-0.047961,273.76,0.003,0.0006,0
-0.00038353,-1.2483e-05,0,-0.047913,273.76,0.0031,0.0006,0
-0.00038067,-1.1089e-05,0,-0.047865,273.75,0.0032,0.0006,0
-0.00037818,-9.7637e-06,0,-0.047819,273.75,0.0033,0.0006,0
-0.00037605,-8.5065e-06,0,-0.047773,273.75,0.0034,0.0006,0
-0.00037427,-7.3187e-06,0,-0.047728,273.74,0.0035,0.0006,0
-0.00037281,-6.2052e-06,0,-0.047683,273.74,0.0036,0.0006,0
-0.00037165,-5.1731e-06,0,-0.04764,273.73,0.0037,0.0006,0
-0.00037077,-4.2313e-06,0,-0.047597,273.73,0.0038,0.0006,0
-0.00037014,-3.3888e-06,0,-0.047554,273.73,0.0039,0.0006,0
-0.00036974,-2.6543e-06,0,-0.047512,273.72,0.004,0.0006,0
-0.00036952,-2.034e-06,0,-0.04747,273.72,0.0041,0.0006,0
-0.00036945,-1.5313e-06,0,-0.047429,273.71,0.0042,0.0006,0
-0.00036949,-1.1456e-06,0,-0.047388,273.71,0.0043,0.0006,0
-0.00036961,-8.7126e-07,0,-0.047348,273.71,0.0044,0.0006,0
-0.00036977,-6.9792e-07,0,-0.047307,273.7,0.0045,0.0006,0
-0.00036993,-6.1029e-07,0,-0.047267,273.7,0.0046,0.0006,0
-0.00037008,-5.888e-07,0,-0.047228,273.7,0.0047,0.0006,0
-0.00037018,-6.1046e-07,0,-0.047188,273.69,0.0048,0.0006,0
-0.00037022,-6.501e-07,0,-0.047149,273.69,0.0049,0.0006,0
-0.0003702,-6.8181e-07,0,-0.04711,273.69,0.005,0.0006,0
-0.00037011,-6.8043e-07,0,-0.047072,273.68,0.0051,0.0006,0
-0.00036995,-6.2308e-07,0,-0.047033,273.68,0.0052,0.0006,0
-0.00036975,-4.9055e-07,0,-0.046995,273.67,0.0053,0.0006,0
-0.00036953,-2.6839e-07,0,-0.046957,273.67,0.0054,0.0006,0
-0.0003693,5.2262e-08,0,-0.04692,273.67,0.0055,0.0006,0
-0.00036911,4.7434e-07,0,-0.046882,273.66,0.0056,0.0006,0
-0.00036897,9.9484e-07,0,-0.046845,273.66,0.0057,0.0006,0
-0.00036892,1.6054e-06,0,-0.046808,273.65,0.0058,0.0006,0
-0.00036899,2.2932e-06,0,-0.046771,273.65,0.0059,0.0006,0
-0.0003692,3.0421e-06,0,-0.046734,273.65,0.006,0.0006,0
-0.00036958,3.8346e-06,0,-0.046697,273.64,0.0061,0.0006,0
-0.00037015,4.6533e-06,0,-0.04666,273.64,0.0062,0.0006,0
-0.00037091,5.4826e-06,0,-0.046622,273.63,0.0063,0.0006,0
-0.00037188,6.311e-06,0,-0.046585,273.63,0.0064,0.0006,0
-0.00037306,7.1321e-06,0,-0.046546,273.62,0.0065,0.0006,0
-0.00037446,7.946e-06,0,-0.046508,273.62,0.0066,0.0006,0
-0.00037606,8.7601e-06,0,-0.046469,273.61,0.0067,0.0006,0
-0.00037788,9.5886e-06,0,-0.04643,273.6,0.0068,0.0006,0
-0.00037991,1.0452e-05,0,-0.04639,273.6,0.0069,0.0006,0
-0.00038217,1.1376e-05,0,-0.04635,273.59,0.007,0.0006,0
-0.00038465,1.2386e-05,0,-0.046309,273.59,0.0071,0.0006,0
-0.00038737,1.3508e-05,0,-0.046267,273.58,0.0072,0.0006,0
-0.00039035,1.4758e-05,0,-0.046225,273.57,0.0073,0.0006,0
-0.00039361,1.614e-05,0,-0.046182,273.57,0.0074,0.0006,0
-0.00039714,1.7638e-05,0,-0.046139,273.56,0.0075,0.0006,0
-0.00040096,1.9209e-05,0,-0.046095,273.55,0.0076,0.0006,0
-0.00040506,2.0772e-05,0,-0.04605,273.55,0.0077,0.0006,0
-0.00040938,2.2205e-05,0,-0.046003,273.54,0.0078,0.0006,0
-0.00041386,2.3335e-05,0,-0.045955,273.54,0.0079,0.0006,0
-0.00041837,2.3929e-05,0,-0.045906,273.53,0.008,0.0006,0
-0.00042273,2.37e-05,0,-0.045854,273.52,0.0081,0.0006,0
-0.00042666,2.2299e-05,0,-0.0458,273.52,0.0082,0.0006,0
-0.00042982,1.9324e-05,0,-0.045743,273.51,0.0083,0.0006,0
-0.00043176,1.4335e-05,0,-0.045683,273.5,0.0084,0.0006,0
-0.00043193,6.8746e-06,0,-0.045619,273.49,0.0085,0.0006,0
-0.0004297,-3.4962e-06,0,-0.045551,273.49,0.0086,0.0006,0
-0.00042432,-1.715e-05,0,-0.045479,273.48,0.0087,0.0006,0
-0.00041503,-3.4329e-05,0,-0.045403,273.47,0.0088,0.0006,0
-0.00040102,-5.5062e-05,0,-0.045324,273.46,0.0089,0.0006,0
-0.00038153,-7.9064e-05,0,-0.045244,273.44,0.009,0.0006,0
-0.00035597,-0.00010562,0,-0.045163,273.43,0.0091,0.0006,0
-0.00032396,-0.00013348,0,-0.045085,273.41,0.0092,0.0006,0
-0.00028554,-0.0001607,0,-0.045012,273.39,0.0093,0.0006,0
-0.00024125,-0.00018454,0,-0.04495,273.36,0.0094,0.0006,0
-0.00019239,-0.00020142,0,-0.044901,273.34,0.0095,0.0006,0
-0.00014116,-0.00020686,0,-0.044872,273.3,0.0096,0.0006,0
-9.0854e-05,-0.00019553,0,-0.044868,273.27,0.0097,0.0006,0
-4.6116e-05,-0.00016152,0,-0.044893,273.23,0.0098,0.0006,0
-1.3139e-05,-9.8529e-05,0,-0.044959,273.19,0.0099,0.0006,0
0,0,0,-0.045076,273.15,0.01,0.0006,0
0,0,0,-0.048519,275.15,0,0.0007,0
-1.6004e-05,0.00028352,0,-0.048702,274.89,0.0001,0.0007,0
-5.7806e-05,0.00040779,0,-0.048843,274.63,0.0002,0.0007,0
-0.00011571,0.00042689,0,-0.048913,274.4,0.0003,0.0007,0
-0.00018061,0.00038459,0,-0.048926,274.21,0.0004,0.0007,0
-0.00024536,0.00031367,0,-0.048899,274.07,0.0005,0.0007,0
-0.00030484,0.00023594,0,-0.048851,273.98,0.0006,0.0007,0
-0.00035613,0.00016392,0,-0.048789,273.92,0.0007,0.0007,0
-0.00039803,0.0001033,0,-0.04872,273.89,0.0008,0.0007,0
-0.0004306,5.5474e-05,0,-0.048646,273.87,0.0009,0.0007,0
-0.00045462,1.9585e-05,0,-0.048569,273.86,0.001,0.0007,0
-0.00047124,-6.2038e-06,0,-0.048492,273.85,0.0011,0.0007,0
-0.00048176,-2.3933e-05,0,-0.048414,273.85,0.0012,0.0007,0
-0.00048739,-3.5488e-05,0,-0.048338,273.84,0.0013,0.0007,0
-0.00048924,-4.2457e-05,0,-0.048263,273.84,0.0014,0.0007,0
-0.00048826,-4.6106e-05,0,-0.048191,273.84,0.0015,0.0007,0
-0.00048523,-4.7414e-05,0,-0.048121,273.83,0.0016,0.0007,0
-0.00048076,-4.7115e-05,0,-0.048054,273.83,0.0017,0.0007,0
-0.00047534,-4.5751e-05,0,-0.047989,273.83,0.0018,0.0007,0
-0.00046936,-4.3715e-05,0,-0.047927,273.82,0.0019,0.0007,0
-0.00046309,-4.1286e-05,0,-0.047867,273.82,0.002,0.0007,0
-0.00045675,-3.8657e-05,0,-0.047809,273.81,0.0021,0.0007,0
-0.00045049,-3.596e-05,0,-0.047753,273.81,0.0022,0.0007,0
-0.00044442,-3.3282e-05,0,-0.047699,273.8,0.0023,0.0007,0
-0.00043862,-3.0676e-05,0,-0.047646,273.8,0.0024,0.0007,0
-0.00043315,-2.8171e-05,0,-0.047595,273.79,0.0025,0.0007,0
-0.00042804,-2.5781e-05,0,-0.047546,273.79,0.0026,0.0007,0
-0.00042331,-2.351e-05,0,-0.047497,273.78,0.0027,0.0007,0
-0.00041897,-2.1352e-05,0,-0.04745,273.78,0.0028,0.0007,0
-0.00041504,-1.9301e-05,0,-0.047404,273.78,0.0029,0.0007,0
-0.00041151,-1.7347e-05,0,-0.047359,273.77,0.003,0.0007,0
-0.00040839,-1.5483e-05,0,-0.047314,273.77,0.0031,0.0007,0
-0.00040566,-1.3702e-05,0,-0.047271,273.76,0.0032,0.0007,0
-0.00040332,-1.2001e-05,0,-0.047229,273.76,0.0033,0.0007,0
-0.00040136,-1.0381e-05,0,-0.047187,273.75,0.0034,0.0007,0
-0.00039977,-8.8471e-06,0,-0.047146,273.75,0.0035,0.0007,0
-0.00039853,-7.4064e-06,0,-0.047106,273.75,0.0036,0.0007,0
-0.00039761,-6.0703e-06,0,-0.047066,273.74,0.0037,0.0007,0
-0.000397,-4.8513e-06,0,-0.047027,273.74,0.0038,0.0007,0
